Datetime,Open,High,Low,Close,Volume_(BTC)
2016-12-07,758.97,769.61,751.78,762.55,4714.856213330012
2016-12-08,762.55,772.01,762.29,767.97,4857.522608580001
2016-12-09,767.97,773.99,766.29,772.19,2901.3247235999957
2016-12-10,772.18,774.12,766.0,769.94,2186.485810430002
2016-12-11,769.3,770.52,764.01,769.58,1359.8935330399997
2016-12-12,769.58,781.21,768.99,781.06,3542.2565287999973
2016-12-13,781.08,793.27,765.1,774.52,4403.736374229999
2016-12-14,774.52,781.0,770.74,778.05,2344.20754625
2016-12-15,777.19,779.08,771.0,777.48,2851.506647119999
2016-12-16,777.79,782.94,771.24,782.74,3671.4237125100026
2016-12-17,782.74,790.88,781.72,788.78,2131.873300469998
2016-12-18,788.99,792.41,780.0,792.33,3064.3962665399954
2016-12-19,792.32,794.39,787.01,789.2,3358.368309800001
2016-12-20,789.2,803.0,787.1,800.9,4216.678574830003
2016-12-21,800.92,842.48,799.84,837.76,10482.489864239995
2016-12-22,837.86,888.0,835.44,885.83,12583.888041310025
2016-12-23,883.06,920.0,876.11,914.11,15333.762132840002
2016-12-24,912.25,918.5,878.89,891.3,5647.204534700005
2016-12-25,889.75,904.32,859.0,902.71,5558.089304250006
2016-12-26,902.93,905.18,888.0,896.63,2487.950554779997
2016-12-27,895.8,940.0,891.0,940.0,8519.319983829992
2016-12-28,940.0,980.74,938.9,977.39,12081.050637239983
2016-12-29,978.73,978.91,950.0,965.39,7082.912049899997
2016-12-30,965.7,966.0,931.0,950.18,10990.510687389997
2016-12-31,950.0,966.99,944.11,963.87,3762.094676430002
2017-01-01,964.35,1005.0,960.53,998.46,6806.374708070001
2017-01-02,998.46,1032.0,990.01,1024.94,8439.672980819998
2017-01-03,1024.54,1039.0,999.99,1034.47,9254.566020999995
2017-01-04,1034.42,1139.89,1033.5,1107.89,21850.235335860012
2017-01-05,1107.93,1136.72,885.41,1017.52,35762.77165029001
2017-01-06,1017.52,1019.01,856.42,865.03,28944.173833159963
2017-01-07,864.61,907.05,812.28,898.94,18987.222828720016
2017-01-08,898.86,941.81,875.0,881.26,10182.306871650007
2017-01-09,886.01,910.58,879.21,906.34,7806.618995880005
2017-01-10,906.24,912.47,889.41,909.33,8910.28374524999
2017-01-11,909.38,918.4,755.0,763.99,37198.72192610001
2017-01-12,763.1,832.99,751.34,809.18,15686.669261070007
2017-01-13,809.34,837.76,775.0,837.55,11592.926989510013
2017-01-14,837.14,837.14,810.0,819.64,6070.809937950004
2017-01-15,819.66,830.04,808.0,830.04,4437.400864339999
2017-01-16,830.04,835.0,819.0,829.36,6241.5189237199975
2017-01-17,829.62,915.99,828.1,892.9,13147.75338376999
2017-01-18,893.16,900.74,851.74,885.75,10781.434142680006
2017-01-19,886.0,910.0,878.89,898.61,10480.533783340008
2017-01-20,898.61,900.99,880.0,895.83,6356.111120090008
2017-01-21,896.17,930.0,896.16,928.0,6510.834338240005
2017-01-22,929.27,937.74,886.76,914.62,6628.455208039998
2017-01-23,913.24,927.57,892.04,900.3,5144.58578189
2017-01-24,900.3,923.0,881.48,898.78,7996.332253450004
2017-01-25,899.09,904.01,885.01,900.0,5533.403724110013
2017-01-26,899.97,919.49,892.86,918.55,4770.495986180012
2017-01-27,918.55,924.88,908.01,920.95,4703.199232029996
2017-01-28,920.9,920.99,913.08,919.0,1166.50328197
2017-01-29,919.0,919.99,910.0,913.91,1629.017015589998
2017-01-30,914.41,923.0,912.9,921.24,2934.809145879996
2017-01-31,921.37,976.31,917.5,975.64,9972.331931000013
2017-02-01,975.03,989.0,962.0,988.19,6740.158759890006
2017-02-02,988.0,1015.89,973.12,1015.01,8359.101285430004
2017-02-03,1015.86,1022.64,987.01,1018.92,10767.740362959972
2017-02-04,1019.76,1044.23,1004.0,1029.76,5629.286055279992
2017-02-05,1029.29,1032.24,1004.7,1018.37,4347.185124100001
2017-02-06,1018.25,1031.94,1005.1,1027.54,5192.230166340003
2017-02-07,1027.55,1064.63,1025.01,1060.84,5743.597764419994
2017-02-08,1060.99,1070.0,1025.0,1059.41,9469.415096889983
2017-02-09,1059.42,1074.69,913.73,970.45,25609.84642901001
2017-02-10,970.01,1010.68,950.0,994.06,10071.000443090004
2017-02-11,994.06,1020.0,990.56,1009.64,4192.285774080008
2017-02-12,1009.64,1010.99,991.98,1002.97,2737.858823340003
2017-02-13,1002.99,1007.89,975.1,995.59,4567.932378619998
2017-02-14,995.97,1019.0,987.97,1009.0,6872.550227129996
2017-02-15,1009.15,1014.58,1000.97,1013.04,2897.907039290002
2017-02-16,1013.91,1043.21,1013.05,1039.5,6116.956572589994
2017-02-17,1037.81,1064.99,1031.98,1057.11,6097.330672130012
2017-02-18,1057.14,1068.99,1046.14,1053.56,4539.203954059999
2017-02-19,1054.0,1061.9,1039.07,1048.31,2127.9370809500024
2017-02-20,1048.62,1089.99,1044.39,1079.0,3970.264020749996
2017-02-21,1078.74,1127.0,1078.4,1110.82,9209.363680299997
2017-02-22,1110.8,1143.0,1098.16,1131.0,10713.527492730005
2017-02-23,1130.99,1193.92,1120.73,1188.33,12643.091203240007
2017-02-24,1188.65,1220.0,1091.1,1182.11,18791.216111470003
2017-02-25,1181.62,1184.73,1127.0,1141.82,6261.158429280002
2017-02-26,1139.45,1193.32,1138.35,1179.75,3886.4166266099987
2017-02-27,1180.28,1205.0,1169.0,1205.0,5310.528333619994
2017-02-28,1205.0,1209.99,1176.27,1194.29,6533.38598606001
2017-03-01,1193.52,1231.0,1188.3,1226.53,5935.028568760005
2017-03-02,1226.8,1283.25,1215.0,1268.0,7682.3361487500115
2017-03-03,1268.0,1298.0,1255.0,1279.32,7761.227073840013
2017-03-04,1279.32,1284.74,1230.0,1262.0,4629.624252270014
2017-03-05,1261.91,1275.0,1240.0,1268.16,3194.6336820200163
2017-03-06,1268.16,1285.0,1251.0,1278.0,4269.490383600002
2017-03-07,1277.43,1279.96,1175.97,1234.42,14387.735794639962
2017-03-08,1234.58,1236.46,1135.01,1159.07,14196.567388790014
2017-03-09,1159.07,1208.0,1145.0,1199.01,7171.1064910200075
2017-03-10,1199.01,1350.0,975.0,1132.53,34744.17987758999
2017-03-11,1132.64,1198.0,1132.64,1178.66,6210.233726190001
2017-03-12,1178.37,1241.85,1170.9,1227.5,5574.076299070001
2017-03-13,1223.35,1250.0,1215.43,1240.01,5703.535297860003
2017-03-14,1240.83,1260.0,1226.5,1248.61,5358.887208970001
2017-03-15,1248.63,1260.0,1238.32,1249.05,4103.423654149993
2017-03-16,1249.47,1252.88,1130.0,1148.82,16115.61638550004
2017-03-17,1148.63,1165.91,1056.32,1060.01,16337.868037029999
2017-03-18,1060.01,1098.98,944.36,1009.99,21827.208784949988
2017-03-19,1009.99,1063.7,973.0,1029.17,11105.274892470003
2017-03-20,1029.8,1053.0,1010.01,1050.31,8200.252851720004
2017-03-21,1050.31,1117.9,1049.85,1091.15,10865.381363909992
2017-03-22,1090.82,1099.72,988.0,1027.38,14313.580317859993
2017-03-23,1027.28,1054.4,1009.5,1015.99,6291.612165260006
2017-03-24,1015.99,1023.0,920.0,935.41,16999.89931880001
2017-03-25,931.28,963.36,891.33,950.23,12140.45958897002
2017-03-26,952.76,997.0,937.52,973.29,8917.296281329996
2017-03-27,972.0,1043.0,954.67,1035.34,8748.222979680011
2017-03-28,1033.61,1068.26,1010.17,1016.57,9461.21970157001
2017-03-29,1015.82,1059.43,1008.16,1041.74,9354.134481620005
2017-03-30,1040.41,1046.0,1017.14,1040.77,8847.536627769996
2017-03-31,1041.89,1081.0,1035.0,1068.99,11696.711879669994
2017-04-01,1068.47,1097.0,1061.64,1076.33,4802.021480960003
2017-04-02,1076.37,1115.21,1066.49,1114.07,8662.26345437
2017-04-03,1113.76,1152.0,1108.01,1146.3,10373.219003400001
2017-04-04,1144.34,1162.93,1118.85,1137.99,7304.656246489996
2017-04-05,1137.99,1151.32,1111.0,1151.32,6027.676160550003
2017-04-06,1151.48,1201.37,1145.4,1190.33,8689.512463859997
2017-04-07,1191.37,1202.0,1176.0,1192.5,5460.591773350004
2017-04-08,1192.34,1197.3,1166.66,1185.71,2418.1023653699963
2017-04-09,1185.71,1216.87,1173.98,1210.52,4934.338331749992
2017-04-10,1210.81,1219.71,1195.0,1214.04,3735.1082369900014
2017-04-11,1213.12,1229.0,1198.02,1222.68,3349.0734856099957
2017-04-12,1222.68,1224.57,1208.0,1217.17,3677.1682313399942
2017-04-13,1217.17,1217.17,1141.0,1181.55,7077.911458519997
2017-04-14,1182.64,1193.0,1142.0,1170.45,8858.224593190014
2017-04-15,1170.45,1192.5,1165.0,1175.72,1708.1438681199982
2017-04-16,1176.4,1179.3,1150.0,1164.44,2825.0114643100014
2017-04-17,1164.24,1196.08,1161.0,1191.54,3592.5251767400027
2017-04-18,1191.45,1210.0,1191.07,1205.18,5645.396779350015
2017-04-19,1205.57,1209.99,1190.0,1208.49,6174.368790900004
2017-04-20,1205.6,1243.88,1201.66,1235.45,5876.733399439999
2017-04-21,1236.3,1252.32,1233.0,1245.0,4746.785694040003
2017-04-22,1245.0,1247.15,1199.0,1230.45,4278.824655510003
2017-04-23,1230.45,1248.99,1223.42,1235.5,2670.395052580002
2017-04-24,1235.49,1254.99,1234.79,1254.26,2983.8515902
2017-04-25,1252.73,1280.0,1251.8,1270.02,5328.478863160011
2017-04-26,1271.33,1330.0,1265.0,1287.87,8697.297283419995
2017-04-27,1287.87,1347.02,1287.87,1342.23,7352.731173490008
2017-04-28,1342.9,1347.02,1299.0,1326.08,7568.182683610008
2017-04-29,1329.86,1342.8,1316.0,1329.95,3708.752596290005
2017-04-30,1329.26,1360.0,1315.68,1354.79,4098.320308559999
2017-05-01,1359.97,1425.0,1345.0,1412.6,8423.664958090001
2017-05-02,1415.98,1481.73,1403.0,1452.38,9207.899704079991
2017-05-03,1452.39,1518.87,1431.02,1506.54,11321.03979042999
2017-05-04,1506.54,1623.01,1444.94,1557.01,19587.04887972001
2017-05-05,1561.42,1609.0,1495.0,1523.57,15293.5281049
2017-05-06,1522.29,1578.97,1505.0,1560.07,7477.356702080005
2017-05-07,1559.18,1589.0,1525.0,1579.5,8547.383513430004
2017-05-08,1579.51,1664.68,1560.0,1664.68,18965.20694672003
2017-05-09,1664.68,1760.4,1645.74,1733.77,17057.364710839996
2017-05-10,1727.88,1794.21,1682.0,1767.62,10801.824544309982
2017-05-11,1766.31,1892.0,1764.12,1814.05,14668.588985869997
2017-05-12,1815.04,1826.0,1601.46,1630.05,19650.139324210013
2017-05-13,1629.2,1796.0,1624.0,1765.09,7997.5304271
2017-05-14,1766.79,1815.0,1753.0,1756.65,4428.636002980003
2017-05-15,1756.66,1770.0,1681.0,1687.25,14178.271018670015
2017-05-16,1687.25,1750.0,1641.22,1706.63,17562.630629849973
2017-05-17,1709.77,1840.42,1671.0,1788.27,16510.405139219998
2017-05-18,1788.08,1910.0,1766.33,1878.55,13043.80960298998
2017-05-19,1875.02,1986.0,1875.0,1982.88,13378.971963539985
2017-05-20,1982.85,2024.99,1914.0,2013.89,11539.251296000008
2017-05-21,2017.33,2063.11,1961.52,2030.0,7487.14536958999
2017-05-22,2030.0,2230.34,2001.0,2141.08,16167.769857269986
2017-05-23,2140.0,2310.0,2125.37,2306.96,14754.338847990006
2017-05-24,2310.0,2549.0,2269.01,2544.0,23107.33725905996
2017-05-25,2546.65,2760.1,2221.0,2339.55,32404.642729120056
2017-05-26,2341.43,2599.12,2060.0,2202.24,28117.381945050027
2017-05-27,2196.88,2254.53,1850.0,2182.43,26258.09247804006
2017-05-28,2188.9,2313.96,2081.0,2142.02,13914.404303440013
2017-05-29,2142.02,2350.0,2110.0,2289.95,12728.497906490004
2017-05-30,2289.0,2339.08,2160.0,2234.85,13909.923066439995
2017-05-31,2234.87,2378.67,2154.28,2364.67,17419.98860723001
2017-06-01,2363.97,2456.39,2321.05,2422.29,17169.69137482001
2017-06-02,2421.32,2496.0,2370.03,2487.04,12486.66624384
2017-06-03,2482.12,2584.34,2445.0,2516.63,11495.600029750027
2017-06-04,2515.29,2569.0,2460.0,2566.1,8138.605419409995
2017-06-05,2566.49,2850.05,2558.23,2847.01,15289.527624469982
2017-06-06,2847.03,2933.0,2689.4,2874.74,24250.254792670006
2017-06-07,2867.83,2879.98,2612.5,2727.22,17139.956156720014
2017-06-08,2730.44,2844.0,2700.0,2828.03,12393.215902410007
2017-06-09,2831.47,2868.23,2780.43,2836.68,7828.75219543
2017-06-10,2836.36,2912.98,2800.0,2892.75,9911.607626949995
2017-06-11,2891.49,2975.0,2865.12,2944.01,6712.017950170005
2017-06-12,2944.0,2980.0,2480.03,2663.84,32626.880865689967
2017-06-13,2663.84,2783.62,2650.26,2760.0,15900.854033410009
2017-06-14,2760.0,2801.0,2320.0,2496.78,29579.593266639964
2017-06-15,2493.0,2496.81,2120.0,2350.0,36619.375153669986
2017-06-16,2345.4,2540.0,2342.51,2440.89,13361.34770187
2017-06-17,2443.0,2674.4,2440.0,2641.71,11022.099982580015
2017-06-18,2642.5,2658.15,2460.62,2562.03,9122.12622229998
2017-06-19,2562.02,2653.0,2480.96,2626.09,11263.10423581001
2017-06-20,2626.09,2783.0,2581.0,2738.0,15469.556377209989
2017-06-21,2738.0,2789.0,2611.0,2654.14,15594.596593670007
2017-06-22,2653.72,2740.0,2594.61,2729.12,10517.138628299994
2017-06-23,2729.06,2745.0,2657.46,2707.24,8210.901999900017
2017-06-24,2707.23,2724.96,2505.25,2550.55,13832.544144319998
2017-06-25,2552.0,2635.72,2432.0,2543.44,10157.011726989991
2017-06-26,2545.08,2550.03,2315.01,2462.78,22434.561192959998
2017-06-27,2464.89,2567.01,2291.0,2490.41,19632.13295197002
2017-06-28,2492.01,2593.0,2468.01,2553.32,11208.700868679989
2017-06-29,2548.71,2594.78,2500.31,2533.88,7890.181015350004
2017-06-30,2533.87,2564.58,2430.0,2449.56,9074.652284030013
2017-07-01,2444.0,2517.11,2374.34,2395.0,9538.875645889993
2017-07-02,2395.0,2528.72,2383.3,2490.42,7879.956181840009
2017-07-03,2489.0,2615.0,2472.68,2604.02,12033.73154531999
2017-07-04,2605.03,2639.47,2545.69,2558.99,10845.53574154001
2017-07-05,2557.45,2623.0,2530.1,2601.97,9068.598810929989
2017-07-06,2600.24,2614.0,2522.0,2571.98,8549.075661980005
2017-07-07,2571.98,2584.25,2462.0,2484.1,9728.830280689986
2017-07-08,2477.33,2558.99,2474.99,2556.0,4957.764355740006
2017-07-09,2556.0,2564.65,2490.66,2510.99,4489.40289206
2017-07-10,2506.53,2527.88,2261.85,2345.66,18645.285580249973
2017-07-11,2345.62,2399.0,2239.54,2264.57,17445.35756521
2017-07-12,2259.4,2415.26,2254.16,2415.26,12055.482922329998
2017-07-13,2414.82,2425.16,2307.46,2311.26,8114.6352113700095
2017-07-14,2312.99,2357.84,2122.22,2122.36,13472.379707900016
2017-07-15,2122.36,2149.71,1947.0,2009.01,20822.784205100004
2017-07-16,2015.16,2044.44,1830.0,1961.76,25414.132233890025
2017-07-17,1961.76,2229.97,1936.01,2206.07,26624.00819206001
2017-07-18,2207.0,2392.0,2170.12,2285.57,24258.68022329998
2017-07-19,2286.24,2402.5,2223.0,2336.67,16715.53124232
2017-07-20,2336.67,2938.0,2303.2,2727.01,33681.87085073996
2017-07-21,2727.0,2801.0,2611.39,2724.95,17739.61532767998
2017-07-22,2725.76,2882.0,2697.99,2803.0,13264.800314200022
2017-07-23,2802.01,2830.0,2640.0,2772.77,10398.806263470004
2017-07-24,2772.77,2800.0,2701.0,2752.01,9762.867449569992
2017-07-25,2754.01,2772.89,2450.0,2505.04,22315.85950589997
2017-07-26,2505.04,2557.98,2400.0,2534.08,17429.305416569994
2017-07-27,2529.09,2731.72,2520.0,2679.97,11860.376353920003
2017-07-28,2676.26,2825.0,2655.82,2729.88,13646.34090492
2017-07-29,2729.99,2775.0,2631.78,2666.11,12938.782416259979
2017-07-30,2669.56,2774.45,2569.69,2706.0,7098.70750433001
2017-07-31,2705.0,2889.99,2680.01,2841.6,11055.88915043
2017-08-01,2841.84,2929.17,2615.0,2741.18,12892.915155030007
2017-08-02,2743.99,2760.0,2650.0,2714.85,9248.263012599986
2017-08-03,2707.67,2807.44,2706.21,2780.4,8006.933569189998
2017-08-04,2778.51,2955.04,2765.91,2955.0,8550.12440398
2017-08-05,2955.04,3339.66,2950.27,3236.36,16399.19610876999
2017-08-06,3236.36,3294.35,3146.1,3227.02,5683.630150589996
2017-08-07,3219.0,3430.0,3216.99,3409.02,12678.015479309995
2017-08-08,3409.03,3490.0,3300.0,3399.22,15532.44745717002
2017-08-09,3399.23,3415.0,3178.72,3333.2,14292.47554738
2017-08-10,3333.2,3448.0,3311.17,3419.99,9165.404328709983
2017-08-11,3415.8,3705.0,3403.92,3629.51,11463.363507920007
2017-08-12,3629.51,4044.66,3629.51,4044.66,14670.361077399994
2017-08-13,4035.55,4190.0,3841.71,4063.51,13383.636832589975
2017-08-14,4064.76,4400.0,3964.96,4370.0,16061.867241920008
2017-08-15,4370.0,4400.0,3800.0,4039.18,24564.766852739955
2017-08-16,4039.18,4385.0,3926.06,4323.0,12580.442061340027
2017-08-17,4323.0,4480.0,4167.21,4269.89,15269.11092047001
2017-08-18,4272.99,4368.0,3964.96,4160.0,16979.08159507002
2017-08-19,4160.0,4160.0,3900.0,4047.22,15127.72724713997
2017-08-20,4035.1,4125.95,4000.0,4045.49,5370.0585223000035
2017-08-21,4037.0,4080.0,3810.25,3872.98,13093.879440169989
2017-08-22,3875.78,4139.97,3600.0,4097.07,20661.183024550017
2017-08-23,4097.07,4248.97,4055.0,4110.0,15411.468180660002
2017-08-24,4119.99,4373.84,4082.57,4335.07,10493.153719549986
2017-08-25,4334.8,4449.98,4270.0,4287.02,9674.454005850008
2017-08-26,4287.05,4393.3,4232.43,4359.98,6193.70460433
2017-08-27,4359.99,4365.96,4279.68,4301.62,4370.678704699998
2017-08-28,4309.29,4399.72,4169.01,4374.1,8332.617781550007
2017-08-29,4373.22,4649.78,4336.26,4614.9,11876.841940049982
2017-08-30,4607.01,4642.22,4479.0,4618.0,8539.637486840003
2017-08-31,4618.0,4777.76,4589.53,4764.0,9344.482116849991
2017-09-01,4763.99,4979.9,4671.09,4918.88,16242.94577360999
2017-09-02,4918.88,4934.04,4488.5,4613.84,16242.506692840028
2017-09-03,4613.78,4700.0,4385.0,4524.63,11325.63010383
2017-09-04,4524.63,4547.87,4001.93,4135.0,27697.197936860022
2017-09-05,4135.0,4495.98,4001.93,4454.97,18840.58892095998
2017-09-06,4454.98,4649.23,4356.42,4528.0,15981.233383379986
2017-09-07,4528.0,4674.34,4475.0,4605.55,8826.493769040002
2017-09-08,4596.01,4679.97,4125.99,4244.94,24876.83610835002
2017-09-09,4252.12,4379.78,4176.0,4188.46,9226.356965159997
2017-09-10,4190.0,4312.82,4010.0,4290.4,14817.383843009982
2017-09-11,4290.2,4353.49,4092.4,4248.0,10716.498298569983
2017-09-12,4239.48,4377.65,4026.0,4026.02,14532.451591629988
2017-09-13,4035.48,4062.26,3720.01,3873.8,28695.729336150023
2017-09-14,3873.8,3899.82,3210.0,3380.0,45011.18093292002
2017-09-15,3380.0,3820.0,2972.01,3743.34,57488.44610021993
2017-09-16,3743.33,3872.9,3500.0,3648.62,22895.749760440012
2017-09-17,3648.64,3810.25,3463.0,3802.99,12061.028206960018
2017-09-18,3802.99,4122.7,3732.87,3998.0,17500.653411850002
2017-09-19,3997.73,4042.05,3848.35,3889.02,13930.77991547
2017-09-20,3891.64,4050.0,3810.25,3878.09,13048.48643035998
2017-09-21,3878.11,3914.0,3573.0,3633.84,16725.130043630004
2017-09-22,3633.71,3761.84,3514.0,3627.07,15478.32551816997
2017-09-23,3625.17,3810.25,3603.14,3763.14,9188.869544039992
2017-09-24,3762.42,3793.73,3615.0,3753.68,7806.660357429989
2017-09-25,3754.19,3968.59,3738.29,3929.04,13725.571685660017
2017-09-26,3929.03,3970.0,3850.61,3897.76,10076.265940790003
2017-09-27,3897.77,4226.73,3897.76,4161.03,15313.202631569959
2017-09-28,4161.0,4270.01,4064.21,4072.03,10469.843512170002
2017-09-29,4080.0,4227.62,4022.02,4203.33,11035.593581350013
2017-09-30,4206.89,4349.0,4180.55,4266.48,7789.106162330006
2017-10-01,4266.26,4419.0,4216.0,4369.87,7404.312819189997
2017-10-02,4369.87,4453.0,4352.0,4410.0,7987.756307799991
2017-10-03,4409.99,4421.67,4218.0,4296.61,12054.829357169981
2017-10-04,4296.03,4343.0,4170.07,4232.47,8514.11194254
2017-10-05,4232.38,4358.97,4137.96,4311.45,8593.805398390014
2017-10-06,4310.87,4425.0,4298.01,4355.24,8309.140280329995
2017-10-07,4358.84,4463.0,4312.82,4435.46,4841.093563949996
2017-10-08,4425.56,4612.0,4404.5,4606.86,9965.807841990003
2017-10-09,4606.86,4865.0,4541.0,4809.31,13244.24861550998
2017-10-10,4800.17,4909.97,4700.0,4749.51,11669.659488989999
2017-10-11,4749.51,4869.78,4706.05,4848.16,10088.75119677999
2017-10-12,4841.07,5846.43,4812.98,5670.0,22683.50782239002
2017-10-13,5670.0,5802.98,5380.0,5651.95,24723.078019029952
2017-10-14,5647.0,5830.0,5558.26,5821.07,8520.12585699001
2017-10-15,5829.93,5829.93,5415.0,5671.65,11090.133435400006
2017-10-16,5671.59,5807.11,5548.0,5622.34,10104.856762830002
2017-10-17,5620.87,5696.0,5450.02,5498.72,9271.827791560007
2017-10-18,5498.66,5643.0,5101.36,5595.6,18737.82562443003
2017-10-19,5595.0,5735.14,5546.03,5669.02,8839.170731569982
2017-10-20,5677.25,6090.0,5589.8,6057.67,17414.531253269965
2017-10-21,6057.67,6180.0,5871.0,5933.89,13510.493571360004
2017-10-22,5933.86,6039.79,5700.0,5997.97,11828.788642889987
2017-10-23,5997.97,6045.34,5593.4,5634.33,17754.074232509993
2017-10-24,5637.91,5767.0,5375.0,5391.15,15613.046172980035
2017-10-25,5390.62,5749.0,5366.0,5689.79,11657.33203972001
2017-10-26,5697.64,5994.06,5683.0,5940.02,12332.49460323001
2017-10-27,5940.54,5964.24,5674.06,5822.16,11493.927983980002
2017-10-28,5818.49,5840.0,5646.18,5708.88,5510.22185985
2017-10-29,5708.88,6316.85,5685.0,6141.52,16814.715300639993
2017-10-30,6142.54,6229.77,6024.03,6138.0,9279.616401129995
2017-10-31,6131.0,6449.78,6072.81,6384.99,13333.985587570009
2017-11-01,6386.81,6915.26,6340.01,6801.02,14658.270784029975
2017-11-02,6810.68,7354.1,6700.0,7000.0,25380.85319444008
2017-11-03,7000.0,7500.0,6986.75,7114.46,16968.68296860002
2017-11-04,7097.97,7569.9,7083.52,7393.37,7972.04080799
2017-11-05,7388.84,7590.0,7280.0,7351.51,9094.629414300005
2017-11-06,7351.59,7421.39,6922.07,7057.51,19419.313914119997
2017-11-07,7057.1,7347.91,6956.88,7304.17,12542.05774156002
2017-11-08,7305.99,7888.0,7080.01,7410.01,24483.848275660006
2017-11-09,7410.01,7490.0,7061.2,7279.25,14604.591463759989
2017-11-10,7274.61,7325.37,6429.44,6811.0,26488.77612644996
2017-11-11,6804.59,6820.0,6207.02,6209.0,14862.01841642999
2017-11-12,6208.0,6488.88,5555.55,5899.0,38551.76145155004
2017-11-13,5895.96,6775.75,5853.37,6630.01,26460.10521986
2017-11-14,6630.01,6811.99,6466.88,6795.0,12960.890745810008
2017-11-15,6794.99,7350.0,6776.25,7165.83,15324.826977530007
2017-11-16,7166.12,7997.0,7120.85,7899.89,20061.49290938
2017-11-17,7899.89,7993.93,7462.19,7487.3,17156.219853999995
2017-11-18,7487.24,7858.0,7431.54,7817.0,6482.629367940008
2017-11-19,7817.0,8087.35,7675.0,7998.49,8305.434230710012
2017-11-20,7998.5,8269.99,7900.0,8201.83,8362.244868750002
2017-11-21,8201.64,8354.46,7770.0,8164.99,13605.841973949999
2017-11-22,8164.95,8310.89,8045.76,8192.93,8000.844347530006
2017-11-23,8193.97,8270.0,7876.0,7956.7,8872.152009230007
2017-11-24,7956.69,8340.0,7952.05,8125.0,9268.203194460004
2017-11-25,8138.91,8827.66,8125.0,8797.98,11006.713638730012
2017-11-26,8787.92,9594.98,8538.2,9554.99,12804.394650919998
2017-11-27,9548.01,9721.7,9267.0,9660.0,12154.789820090004
2017-11-28,9660.0,9998.99,9627.13,9996.7,11924.577530709996
2017-11-29,9996.7,11395.0,9250.0,10386.91,33743.27858755
2017-11-30,10400.0,10618.29,9000.0,9843.06,25169.375237900003
2017-12-01,9843.06,11082.0,9370.11,11035.0,16706.74529198999
2017-12-02,11039.0,11200.0,10637.69,10940.24,8675.013436739991
2017-12-03,10940.2,11800.01,10513.16,11383.0,14785.982512090019
2017-12-04,11399.98,11665.0,10850.0,11555.0,12734.084739039987
2017-12-05,11556.75,11950.0,11384.25,11949.89,12757.021572239997
2017-12-06,11950.0,14095.0,11927.02,13990.0,21396.80897393999
2017-12-07,13989.97,16666.66,13085.9,16626.13,24568.915309990003
2017-12-08,16626.13,16644.0,13482.42,15293.59,24974.056354510038
2017-12-09,15299.0,15612.74,12701.05,13759.42,16948.91078855001
2017-12-10,13759.42,15444.0,13011.0,15444.0,18137.045984639997
2017-12-11,15444.66,17270.0,15345.77,16600.57,16395.896253840023
2017-12-12,16600.57,17428.42,15967.29,16975.0,13650.39169922
2017-12-13,16975.0,17107.03,15497.69,16250.29,16913.176366320004
2017-12-14,16250.29,16998.29,15852.69,16816.61,14902.925459309983
2017-12-15,16816.6,17934.0,16680.0,17469.61,17070.482744930025
2017-12-16,17469.54,19377.0,17269.99,18988.33,10070.332320690002
2017-12-17,18983.0,19666.0,17835.2,18388.71,11521.280608150013
2017-12-18,18389.37,19220.0,18044.0,18786.14,13137.469435479981
2017-12-19,18786.14,19160.79,15800.0,16458.34,26100.74434417997
2017-12-20,16474.99,17950.0,15343.04,16466.69,27152.443071939986
2017-12-21,16466.59,17281.17,14311.86,14588.0,22240.780742700008
2017-12-22,14596.69,14988.72,11159.93,14259.99,55984.13381714995
2017-12-23,14259.99,15756.22,13605.88,14173.05,21616.08612778999
2017-12-24,14173.08,14567.0,12488.0,13951.96,17869.291555719996
2017-12-25,13951.96,14650.0,13210.0,13898.04,11306.79841050999
2017-12-26,13897.98,16147.87,13838.86,15899.06,15237.639326509998
2017-12-27,15899.09,16480.52,14484.0,15413.43,15339.750755059988
2017-12-28,15418.12,15444.61,13500.0,14420.0,17020.006960829985
2017-12-29,14400.12,15111.0,13668.42,13768.87,14313.63862888999
2017-12-30,13768.87,13796.66,12050.0,13143.7,20884.506443630034
2017-12-31,13126.67,14296.06,12567.01,13355.0,11207.711613650017
2018-01-01,13355.0,13941.75,12801.38,13631.95,7931.820252529995
2018-01-02,13631.95,15257.53,12910.58,14750.01,16360.476931950014
2018-01-03,14756.19,15500.0,14546.28,15350.06,12513.700746780003
2018-01-04,15350.06,15430.27,14192.37,15096.99,14468.15762035
2018-01-05,15096.99,17200.0,14810.0,17044.41,16920.883293900006
2018-01-06,17047.0,17234.99,16220.0,17027.75,8666.276958969986
2018-01-07,17019.01,17032.54,15707.16,15895.0,9081.049366249994
2018-01-08,15895.0,16080.0,13900.0,15272.36,16375.541071810003
2018-01-09,15290.11,15367.18,13800.0,14148.0,14943.931429550015
2018-01-10,14148.01,14973.07,13412.0,14466.66,17862.58493935
2018-01-11,14508.25,14576.58,12800.0,13395.76,20066.94920291001
2018-01-12,13395.76,14260.58,13295.79,14121.69,13237.758604319995
2018-01-13,14096.64,14619.1,13960.08,14310.03,6483.291879610013
2018-01-14,14310.35,14365.81,13072.22,13654.66,7934.70830210001
2018-01-15,13639.29,14394.36,12710.0,13059.06,11309.652654629985
2018-01-16,13059.06,13230.0,10162.0,11342.97,38857.04765179994
